x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1.6628968276185283,4.384672410642329,-1.9167473786403244,-4.555569750813507,3.934864289953527,-1.3880055939354063,1.1373607917094226,3.136193360018506,3.144179719972392,-0.5749218619873817,3.7588997203797216,-2.9958096553536677,-4.340230915380089,4.539994720194333,-3.3788242317477586,2.581642908849309,-0.6165881229506933,4.088911567843693,-1.6839236586217243,-2.136187389698251
-2.543394078666924,-0.5503094143431229,2.403164665600661,1.4827556420935286,-1.4454417735382208,-0.0245329265476526,1.0891591173988635,4.7944435429660235,-2.839698793023701,-0.7758967081292978,-3.7424785921636317,-2.2136174212798636,3.2982568511079027,-0.6129367583835519,-0.7462520241010022,3.937460937186275,-4.637071796711923,-1.1044956937424018,4.949352093994792,-3.7804125984513606
-2.977723027999473,-2.0960625807238857,-0.9481616209363626,3.6746992904401434,-0.3909112387943603,3.6785352811936605,0.9801069167399765,1.6867763849776907,4.649000246427217,1.2489996684241724,1.7351409521239098,1.9006233807003623,-3.430821227667251,3.0489307854162426,-1.0652893407990511,-4.24715544174774,-1.07889089603104,3.244269344735777,4.313207245041536,4.41573253479168
-2.380366560046255,-2.4404731844777627,-1.2741518708895407,-0.7079038695190949,-2.8639617945201463,4.917278453049558,0.23192136673453412,-1.1192697980031814,1.6850737190788205,0.3976481914458718,-3.4280147468270643,2.562868919074848,-3.406456327644414,-2.769463874983746,3.464156806901272,-2.553683505339204,1.2902265297179927,2.8760338928341262,4.915126359962198,2.1262794376393943
2.7408093890677145,-3.3766363828558505,2.026506013220356,-0.7227274789136908,-1.772339384616306,4.040433112665138,-1.4323844307395688,3.2951505011064537,-2.5733434276956375,-2.4402019086567206,-1.1114050010207883,2.4885800712133124,3.0728846617509458,1.914643397587918,3.0466399443140233,2.9984217815127217,-3.7140058192192895,-3.8613863317324695,-1.4733196818055578,4.083401987904187
3.124890297287747,2.322644950020381,1.2103668564656997,-4.100664839720017,4.215823473463061,3.0296693323902932,-2.081752959294163,1.3042799954367776,4.409412520060247,-4.239662185877713,0.3390900438275102,2.322342458227374,-0.9523735782633178,1.2330879430232855,-2.0046482979522318,-0.7668940203551617,-2.454151248593568,-4.668281680432676,3.744173886381363,-2.9385140412500768
-4.6357493516981085,4.093340055165513,2.6818433036752642,-1.6135153164289417,1.4283138270705305,-3.7003085855154896,2.931767588535134,-3.069429488455765,4.552198133826298,3.4166514448723184,-0.7608833517858562,3.2957145257330858,-0.7937256139493272,3.5691917949038015,0.7991085336763692,-3.139867234865176,-4.509986095360185,0.8580835919570786,1.2692120374280407,2.225853677226892
2.891201116296812,4.25580586787026,0.8757250329642163,-0.7346643578016234,1.4189492359193787,-3.4116462510207617,-0.8169833856329234,-3.11688299182054,-1.0592885377219625,-3.846730251011863,4.9602305804187985,-4.352916094107166,-2.290452396172802,-0.45563551027567506,-3.985235342312584,-1.513093905099688,4.9767170575012685,1.9121840696676422,-1.4817901093620667,-4.712765978297333
-0.0023861407501142295,3.5896613972728044,3.382256749394756,1.9181103946763027,4.340372638234339,0.919714587831665,-4.13181519867427,-4.766634487534048,3.0932016036037364,-4.744046795295595,3.392554364916883,-3.3426200287372394,1.3885348801251247,-4.760756686584683,2.3111375110787167,2.263096782929831,2.298749996204439,0.24320693937030757,0.9010241675530439,2.9195389111771375
-0.7809945564813896,4.646389265932992,-1.031046650679404,-4.9309741779483405,4.312751028236249,-4.373967091969569,-1.3150417572232778,1.7405537103068758,-3.7316909382312105,-1.2852207304673695,4.540990516729684,2.2434792534374974,3.490744590685299,-1.541102288154352,-0.3883923644892997,-1.6861346833459918,-2.911962120229784,0.6435458178186018,4.0130565942333405,2.8260729985905133
4.9231856170795965,4.377728873804831,-0.46510742906795954,-4.3026140844016965,3.2670470578778463,-0.47441683115599975,1.305315287957992,1.1965314957435966,2.9569060921595085,-2.9652243372506195,-3.35928624565666,-2.261669958836406,2.764152112971874,-1.8482587532237478,3.703541235337056,-1.6215130081884528,4.441629865798362,3.0886447648201383,2.31051734147552,-3.5399920020707136
2.295157003319509,-3.503997556224852,-2.1942850075470406,3.6750795237110925,3.4404176262013024,0.6901245017703754,-4.844320319208016,-2.3230416830021,-2.980057592638148,-0.6972911809884259,4.085039786845064,-4.263843465407707,1.3480519634887314,-4.147685966071777,-2.5476514380338573,-4.487630340791112,3.3818616556514858,2.448262733302437,-3.193139066928314,-4.554397643687201
1.9678764853193638,3.726499619077483,-4.055406811847929,-3.6437750106357862,-0.5315928077351435,1.6589190710311774,1.8750537201659778,3.2424942012891798,-2.3623003541619427,4.617304617612037,-1.241171330602401,-3.388920845543267,-3.0816052311369813,-2.3608929038363575,-3.0239527895244747,-4.350010787050282,2.545988407661807,4.8996216805212285,-3.149351292750109,0.8240636941711905
-1.2512581108794416,0.17769378283604276,4.826862691339645,4.6971993901175235,-0.7963551508289521,-2.9376548674958043,4.9152873569596665,1.3757214258828263,-0.5934844850934979,0.04195921087102761,-1.0169254032961703,3.682257082423142,2.7837010919991636,-1.6786366944536146,3.917652249688569,3.1554866051103208,0.25452625179324073,3.152904933026475,-2.9953119598584195,2.3324559806752703
0.2002169378543286,1.9490892499661037,-0.27219507289104694,-4.769594612411996,-4.042264344283225,0.778709733206778,-1.0477659653958011,4.809465843790411,-4.758309562382107,0.15791178087012092,2.5903992310493873,0.793664941296778,-1.3116105138352019,-1.4400972928691234,-2.7173288017555315,4.490128667011001,1.1202969418285118,-2.0719595175015377,3.826704900412212,0.44685315733215347
2.5767611790991554,3.246231011952661,3.160522532041739,1.4980836253024936,2.2362793904160547,3.9221929361167938,-1.3047707390060825,-4.049478200180822,2.5394277368642557,3.61429442044016,3.6846131257493706,0.451165872301571,-3.6681790851909044,3.8316719400799624,-3.8400893914291703,-3.748353858358376,-0.8704619704913874,-3.029977984236896,0.9099907803728966,-3.242547872878416
-2.513457716721771,-0.12775601582759322,1.3424252836163406,-4.3602797702902585,-4.733792341001138,2.4870936527379603,2.285246404879201,-3.4593646503700395,-3.35842161973296,-2.8417689402631234,3.9754265304022525,-3.929096192986343,-3.4745985087279783,2.0858681184870607,-0.1728434133195771,-2.580183617465371,-0.21915932335647526,2.5681867011346586,-3.056392028058084,0.3413466092647699
-4.190001932737464,0.9646070778697595,0.2961847402727438,4.405730584681272,4.0629918902667335,0.7417708687862303,-0.6370666593384868,1.5382550503724444,1.1471360386183163,1.9645101748057838,4.2256578281441115,-2.42422653587378,-0.20073416462842886,-2.657859065748585,-3.1911145919837303,-2.7343296801560872,0.48704939156765636,1.9988395599473376,4.430676566900138,-1.0361845552933646
3.9644922647604144,-4.0578194124067295,-0.34618289632608423,2.14538029927637,-2.653521737329097,4.373951204255613,1.0593033513293415,2.125226658834828,1.9572858722681072,2.9827395354344084,1.0763636900461115,-1.8252165857814067,1.0386724381826902,-4.628607940813042,0.0026648598105571963,-0.87302331058957,0.11223819573327987,-4.294966998302616,-2.1076859441933227,-1.7456054305413362
0.20937776610258307,-4.614204909399819,-3.491180320749202,2.937215859187667,1.9302898903261578,-0.6101117736129762,1.4255189968126238,1.452589555163474,0.37137503125529214,-3.275313266258223,4.644174804434719,3.301893250839502,0.4130614039779248,3.855216617204766,1.3195293929120506,-4.124198890509386,1.7326704668599477,-1.8877547281073852,-0.5134443847040551,0.1745513178419591
0.6022084828297416,-2.0824732527765164,2.1586963494153917,4.0074927989806355,1.9065268045104578,4.121842827291207,0.2156754836243877,0.8755409248621362,-3.9840977616199025,-3.057228009308507,-4.4481811669833995,-3.685566186354139,1.0188176083724496,-1.7079836801775867,0.06064629908855146,-0.08117527030266203,-1.2027628311446343,3.6700375562014784,-4.1374393371770015,2.6218822533416217
1.1360667836275713,4.313177926952251,3.849644895377745,3.339340002912566,-0.43190402960194696,0.21744512419056505,-3.7586360420134795,0.8122734877506046,2.504002995055341,-1.8393453582414936,0.3973852910526965,1.4682661595621198,-1.2812321404818845,-2.0992434011332985,-4.988802576957209,0.45434405659155885,-4.387826312885718,-1.851552717227718,-3.9773052232125496,4.268299897622036
-4.883827406930557,-4.106381591901049,-2.942286180959731,-3.9346151906109137,0.15901114434169905,3.7948120344639893,-2.780134111028088,2.282842568324953,-2.54687166686687,-1.0796527284824373,-1.232724729545457,2.5398665762600805,0.09570896617066893,1.7637492546748046,-0.5337010230311208,-3.814676229188894,-4.331588146664055,-2.4972963879223267,0.47734435524154684,3.765935976571326
-3.1362013456120774,2.2079014466434908,-3.9995824542916076,2.727950767136404,1.1766839604719026,-3.0597033427598905,4.976454113987703,-1.0772282005375895,-4.4521303856695935,0.13506458355916173,2.4492992062766117,-1.9157385132782063,-3.5706550737602885,-0.020969459473512586,0.8082298033214137,2.275342510606868,-0.6073744898909812,-1.0829756536207276,3.1709325130190678,0.4974372373224911
-0.17941424280195584,-1.4615943875978772,3.3505588681792613,-4.031040400677034,4.160870165901159,3.820102645018233,4.37403371802078,-4.204665589679923,0.012181340205956737,4.328519243042951,-1.4859426144295957,0.2631363640795019,2.915801909950737,-1.3882357696694476,-4.660448580214681,-0.5318151909527451,-4.144579626680516,2.706515562205282,0.8666578153077511,2.9883889545820743
3.39157398714557,1.1993823903358347,-3.7909793735699395,-2.682267718328986,4.549916680555622,4.804190227781284,-1.6111573048847911,-0.9925214915627185,-3.3167960789036335,2.5085431491017793,-3.083521551558919,-0.9081238189363852,-1.6120324649607993,1.1078624746556756,-1.6506523490318243,-0.0631336826315918,3.1029286757939722,-0.7941592291725739,-3.444086217825116,-2.4647624880375067
