x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
-4.113241437371126,1.1446054022197325,-3.9578602237734595,-4.957927378344188,2.9052869560506602,1.8536067832334098,4.904516727237539,-0.37944154579024847,4.443556199834767,2.0630243426283945,-4.536750484550874,2.7879443819302523,-1.1046875655855404,0.11181471837052293,-4.622611911485992,0.3034207363206276,-3.46254455233053,-2.236290196287995,-3.3208457713614896,-3.466991908085287,4.153473637208229,-1.5189975537876323,3.0885439330569717,-3.0178912628538046,-4.347876502094813,4.810903068875994,-3.050929226644495,-1.0981258933992488,0.9388925573704618,-3.886488884550003,0.509821820419873,3.038200764537452,0.11802638966279311,-3.2039636745127575,-4.439396192379835,1.664904099069445,-0.19771577697059417,4.946726747725977,-3.8587338777090308,-0.583805260965292
-1.915133765282926,3.1696915457676873,0.732942502398954,0.8642882063218229,-3.2592675043871093,0.9541762619675085,-3.5436053410514727,0.3732830398121392,-3.0532610972605227,-3.264100889622009,-3.7397001713292886,-2.775388339820648,-1.0081527304777147,-0.18723809835257654,-3.672252524326703,-4.256544620239121,4.13865691590466,1.4139765351112867,2.911442565894352,4.635049239114339,0.347693865957889,4.717105683674179,2.5921021671914355,0.5550030624203064,1.075222173669789,1.164566812648986,2.829355791442536,-3.634996807719239,-1.170525610330576,-4.664712043557651,-3.7052751670601367,-2.784611851810595,2.3178899174763217,-4.497046404378929,4.275901092729622,3.9022326591215446,4.68251009139877,3.71985442340668,-2.2328927393696816,1.8767723253024755
-0.39098159621784223,1.4813750631952916,3.745186332764499,4.2210923219177126,-1.5233138161935527,-4.40610602608461,3.8805702615899893,-3.856798411704096,0.8012159742134495,3.3449291166970916,-3.7591972697750258,1.93582582376232,0.27684587449507436,-4.531280312669541,-2.538150930868635,-0.48647954681282446,4.950783988858852,-4.9321957407156285,0.2484064960212855,2.219643392603463,-1.2629092669488373,4.073318626126742,3.3448112568284625,2.1983591678614705,4.817300637784465,0.3351924991611561,-4.633670288153661,3.513570173133676,1.3535430487933384,-2.585870530442918,3.967748633880511,-2.643024182208746,3.8976683856597187,0.22881518248691002,2.5575126894669893,-2.2713488344202224,1.5483992655351644,2.7395480137122856,-4.4437756787376195,-2.8432518726421803
3.145261133969754,1.7134716515404946,1.9647429638687584,3.3384059049606627,0.2987630699572623,-0.692499505227727,3.4988242781835392,1.2750454612851128,-3.443792356143116,-0.18315029494753166,-0.6337118763257807,-4.663126158330673,0.5766099781409633,-2.9202319099654592,-2.7833178135924106,0.9505958703236619,-4.3966800259997445,2.932355433081126,4.617303170473507,0.5817313863312972,-4.360158266221866,-0.20453265837811774,1.2961175539705936,-1.4674140468176695,4.274487663146768,4.550983242704662,-3.7388544352024784,2.7084075063196558,-2.3106292775254493,3.3225885127583137,-1.9025011657599378,2.482016820568229,-3.2508021988483566,-0.17718113510953337,-4.922984878840133,-2.5042784261281987,0.8610570421428161,4.910530413706853,-3.6412560136730265,1.82864580733776
-0.9353508649719826,2.1322466642051117,1.9139876344931404,-4.779447652525778,4.426963495130806,0.9864869801553979,-1.7598737379116662,2.914760046209838,-2.046754440137864,0.8816072110292597,-0.09815395264417237,1.1151662028631106,1.5881864460725623,3.970670273718122,0.007317427484515804,2.5168523724841556,-1.0685517957511577,3.930990088413239,-0.6051048152398124,3.994474618773584,0.906609618476816,-1.855041382584691,4.81114968092025,-1.3063860226968274,1.7619986662664955,-4.320974346945522,-4.989940355989872,-0.4656542686877607,0.3790396265620464,-2.836448352988012,3.5989407515693586,4.112052416873517,-2.509033928698598,-0.41907209460093586,-1.7752155272417784,1.466248502101032,4.540312323317174,2.188628556100624,1.3922050655231644,4.561283689349555
-1.5034038312884093,-1.4279263751294828,-0.003992715109689904,2.9378432936337973,-3.4586214377166495,2.865278549132845,4.392796466289594,-0.5886756779846278,1.4911859231331093,-3.7027568825074066,-2.853238513093133,-1.8614616642026887,4.947029389690174,-2.866832700732997,-3.520955119383851,-4.015323278182066,3.426137985081283,-4.413683620863571,-1.0788206192942646,1.109523110607526,4.839062709242764,1.378905686736493,4.924287439515233,3.3668131161797294,3.6706815188135202,-4.306042759028284,2.0034094310517494,2.437588759027337,-4.821378254715912,0.30389328388709647,0.5588764231994956,-0.6014769708029952,4.50267478979576,-4.374400340769897,-2.834752481538864,-0.7349199050021724,3.391383171167476,4.417254245630652,3.7979595165138456,-0.1255558918922608
2.4509159942522887,2.766990325963464,2.0024911313503964,-0.5714143118916102,0.5269784463913307,-4.159767527570136,-3.0441499049024294,-1.5335519282353665,4.393649187089149,-4.006331796986457,-0.2855760214235161,-4.123207837334994,-3.7368400221047766,4.571005914205257,-1.1072402126803338,0.815125684934463,1.5726875008519983,-4.651245268715322,1.9484465360851715,-4.5399962557962805,-4.502869201330018,-4.29772267792297,-2.6152600474749206,-3.876389733106224,2.5519068936337064,-1.0316939331197181,0.5452806808886299,-0.21868449432803239,-1.120554954889983,1.5151368668641965,-1.308779690428735,0.30479099523362674,3.9246719929172507,1.1013585548778124,1.588998132265834,-0.3580093654313288,1.6376972819981352,-4.9634206058951165,0.7433183948684849,4.111233044030294
-1.8438343799165753,1.9034659801630553,-1.5763313663598302,-3.3919889377149257,3.3194190603766103,4.106667849030671,-3.1948013928785803,-4.148135579665908,4.85297165522223,-3.701300492253713,-1.0319452709761592,4.1086723368535765,2.349285800954485,1.305079049177417,-0.6210761114351069,-0.8262514350926775,3.9253528813600767,-1.7119053256296408,-0.847817631462819,-4.5614465331914005,4.14333876168128,3.6939759114132578,-2.6108919284893584,1.697426698198159,3.650842135700083,0.753108505776976,-2.678600748687396,-1.924089373910335,-1.9187866895357941,-1.99412840805698,-2.3124730184619406,-2.645617202098737,0.19586559392870662,2.9527583807149336,4.483233814995183,-3.8557295293354574,-0.15206694519372999,-0.05591223890892483,-3.2954988057775942,0.8293190075968857
3.616747141126952,-0.7971645423615819,0.07291002956978598,-2.320307255570989,1.4969210395593082,1.060857769964496,4.042626987092424,4.505478226284902,4.292591951755346,-2.405054901682942,4.381689474891894,4.125203998220769,0.5389700360620182,2.083827426266537,-4.48798372455665,-3.042179848032223,-3.1019175127197087,1.2975331346154952,-4.003150844470196,-2.9767047650426366,0.6596158137182515,-3.9665025744180724,1.8092585388354312,-0.47385892539386987,-3.1275997250850445,2.8100008564099586,2.3389286865578516,0.9790167557180212,-1.261981160604329,-2.81657118583941,-2.495713437344385,0.9198628195801151,-4.4879284595027205,0.3616089003950993,-4.922227531862693,-3.2842829015617676,0.7125834487160336,0.40725035324228465,4.486630313196031,-2.544438630381896
-3.2521680071567665,-3.995794005403642,-4.3223672820409,-0.5370176813637784,4.022590441164297,-4.736806332630522,-4.885268446331985,0.7275013822073806,1.5838886916171466,4.4009643087310835,-2.1823011337190983,4.376814594937674,-3.2523313083916974,4.176421422306346,-1.563938185177097,-1.444301693121842,4.593609288255832,-2.224937826200775,-2.09298546772986,1.2679665686994621,-1.5033612795545719,1.7025834260660027,-2.9136362461396694,-4.787565009900333,-4.37474908233857,4.189196173063793,0.5776423444326619,0.22975562304290342,0.3744303614669384,-2.948947689672857,-3.743204338773255,4.965585430179365,-0.03743571911511978,4.217917386766587,3.7212654190022043,-0.20199620243821848,0.6087694237675816,3.3235047191882803,-3.7319552600996375,1.7022726516718905
