x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
1.2913455183929194,3.7479446075412675,-1.9617894747133828,2.070161448782506,4.687044079855172,-4.548698696510657,0.9239665998902531,0.894644796575057,3.525165782983482,-4.713277220067672,-0.32209051350201,3.0499729400824798,3.9266309649311673,-1.1446255140150994,-0.1971393883268071,0.24994484073687762,2.7220579888737966,-1.569873952025798,1.0125040275833674,0.3573411151821615,-0.3129837637271953,4.3940959686370675,2.3842010036595678,-0.3313321187440179,4.163910786225797,2.807190676551108,-3.2505059822372644,0.3927442297145305,1.9908968891078471,3.0322390077258934,1.9290626123674004,-1.1924532782813015,-3.0648869834365176,-3.7235229076354677,-1.5938345304824497,0.4185422488612893,2.0339900788035177,-4.5709378042705,1.6865321925646368,-4.977525166325446
3.361833913469715,-0.859268030039873,-3.6805006290417803,-3.7827762294182943,3.2781617202501803,-4.954236981394666,0.23890690634199174,4.973510480667807,2.801307335249148,-3.5167808936012706,1.0277918981214924,-3.8818868920823366,3.3379078651207745,1.4199458890260903,-2.370270599668735,0.4434869548519549,-1.8611887895600692,0.12035849011148425,-3.383844093648892,-1.0514004798642413,3.1739172192222203,2.3683094014198645,-2.96726162938063,-1.6699056984989258,-1.7711672619650343,4.94056844355449,1.9608325999021714,-0.5921530233718357,0.5830478468994373,2.378013027943301,-4.94285615201017,-0.5243828258146808,3.4781451123631175,0.5077538496685738,0.2578743807782917,3.473981426770127,-1.2518141029641865,2.7057901636543535,2.5897866773334837,2.4755550706964025
1.1271644787571482,1.4161569496602873,3.799915828832308,2.226270637949499,3.8151781247904175,3.9826051803319125,-4.984299827237948,1.0358985919642567,-0.03333783524250222,-0.46165737504047133,0.5397943136528536,-3.8374258673615915,3.329851006255316,-1.9890888929934105,3.4395466444158256,1.4538832442206893,4.5612124104688885,4.895727571166807,1.0035510256070648,4.5319963650103485,-4.475990984032643,4.401405130144715,1.452975896149706,1.993877598548405,-4.586251308358136,4.207271447266518,3.911131415085528,-3.2451125039193913,0.8126030359888183,-1.0420814499591842,4.555307992408027,-3.3705806408627756,-2.4059024669565505,0.5391055345339621,-0.4546818336124252,-2.2609136951520297,-1.3861167278095952,-4.411722646867876,-4.2039394214282755,0.282687886723175
0.75419788063315,1.2230653158202571,-3.900710464805174,2.982256262536098,-2.266863796465957,0.8906183203167277,3.4827353201350526,-4.520237692140362,-0.43639809839123256,1.5577366027761173,2.675632598552781,4.1476523454898135,4.932619820221536,1.5815401314173414,4.265480965284143,4.98105618207029,4.957868845864578,-4.272449030018027,-3.3274848929115883,-4.289120666908474,-1.2702239533205653,2.7388544609018552,2.3044733808192284,-0.036893353609082524,-0.22502757768769843,-4.64478406594564,1.3623318715531427,3.7647469441394126,2.5842194047675022,2.929609727048957,-1.1516535409772088,0.1308574375710112,-4.705225415479619,-3.764860282082405,1.9103707214142416,-1.190364941098764,-1.920407699726515,-0.5474111854240382,-4.501902763184763,2.8449185753889603
0.8667504602782108,-0.8620869513182026,4.011720805201479,3.163393477508958,-3.8992811705151564,2.614493157629475,-2.1502803803049417,-3.424744479520463,-2.4164095336449174,-2.3979471895325677,-2.6699321826770612,3.983407583738007,-0.4171947466809707,-0.20627860917541518,3.8833904687035243,-4.096895952550031,-0.19398334421314622,4.265495171029887,-0.833280438951828,-3.363356447039334,0.7930862747103005,1.1022249755927307,-4.036483581519073,0.009966006160383678,0.8939045315412173,3.935316075479413,2.90497315850041,4.34033520617734,-0.9727839143813242,-1.241315563784826,-3.3273819582296387,4.227269285592856,3.319415107795294,3.581781875982884,-2.0587073919179244,-0.9560471478959673,-4.813567138379807,1.8318449184842045,1.4212151608757342,4.564788212032113
-0.5540765476344607,3.677074934768031,-3.9618809590926896,1.2334590970920765,2.196950837032756,-4.033689777497632,-2.7760242842519043,-4.655143757264117,4.882441457526408,-4.549670022118671,-0.4787336786775329,-1.812750318940704,0.5147457373511832,-0.24850509356657735,-3.799529328602799,-3.290965875576802,-2.982695917720401,3.50336687963868,0.8429456916417681,4.191793156105788,2.4348536682131243,-2.784044812334374,4.22110290903896,3.413259738831325,-1.551607882809508,-0.18643395831642362,3.519052402916394,0.37647001558433857,3.711203108494141,-1.2062591831816598,1.1959417103844299,0.3407765219665304,1.4736609376073782,2.4308620815920996,-3.340178015801899,0.4932107604251268,2.15640043804423,3.20117107439207,4.051778551017835,-4.384713811466937
1.9762712453188858,0.13231609659543597,4.401251674749352,-4.331243888168495,4.23691155100393,3.8436658074350625,-4.4145026709486,1.0430529061378238,-3.7663855284347862,2.1667435524758316,2.164485707355512,2.2883293401647116,-4.654110937741001,-0.9715570784798748,-1.3770467967999496,0.41178159808325265,-2.326790666967443,3.8322495465343547,-0.0046142288613362226,-3.934974425835989,-0.2362296884593622,3.568481295567288,-2.4745996951047515,-3.768530271751551,1.2679490118706784,-2.665747226737954,-1.1061411743859493,-0.8420790695514411,4.690557783989831,1.1529373669299723,2.669007571511254,4.516006339226191,-2.519821871477286,-0.1511816416216636,3.295330095162063,0.9660246495891576,-0.7587211045316042,3.994028878818499,1.4600281934538977,-1.6970962855835836
-4.558711514533336,3.23491837412379,0.6665918516408738,-1.9213291222959712,-0.603179491331006,-0.6481837846516827,3.327686998974949,3.3397849709848675,-1.4182521456478767,-2.633884180112421,-4.300183235445909,-4.681111249078525,-3.000345277931816,-2.2805136739872776,2.3403884302388187,1.1376446500322324,2.1361821916366814,-4.699241703670363,3.175510497308329,-3.272684699430834,-3.534231605935239,0.7345687612600162,0.6965591769107871,-4.479070531762366,-4.521839719985779,-0.5506345784463065,0.05640556887525516,2.957005197964758,-2.630780754370426,-1.2106469209356963,-0.6953544773996425,3.9193474654001257,-0.5954124023608722,2.019260932856051,-3.6369120315856063,-1.8289843571160072,-0.7553142434971232,-2.0419963164260277,1.2160418288568264,3.8029446322388125
-1.6893709752289094,-4.989437937650377,4.084302838975182,4.660873543312885,4.6356047362896415,-4.06951752695914,-3.4973312295474748,-2.6408645897715606,4.335019813782786,4.041006327909178,1.1920507364398167,3.501700584953486,-3.502410330386234,3.3848679817878686,-4.310773478394248,-4.017439201168986,1.4818086771761845,3.56848604967505,0.48978677939897963,0.23779530713234287,-1.9790582727916393,1.689998709442449,0.9393471805687028,-2.6194083463922784,-0.9346490854803324,1.3401102647438279,0.14921394737022897,-0.32998474242064013,1.5931380212585013,4.016459140624635,-4.330224928597008,-0.22130747841424725,-0.15448941685163842,-3.323505607690657,-0.4896796584163292,3.8139794202479607,-1.6283805583940882,2.035741020560441,1.6701044083100989,0.9116756241428128
4.045682058647422,3.332470410090126,-3.3206804186721532,-3.0124994921075787,-2.5392145752820356,1.5488064993084105,-3.4427054842514364,2.8715206796252737,4.380590960827703,0.6262235459742946,-2.5563306615219012,0.10263089799748659,4.826679913561476,-3.1615407620547007,1.0728343334720778,0.24457889014535183,0.2195765848421436,1.4588585039347945,0.3929541012656932,3.823178694208778,1.3063743217498516,-4.782944226574609,4.710790244384754,-2.4752429110404788,-0.9195432894187725,-3.331369223232186,-2.2847077949675936,-4.2672592524001365,0.7821227591955102,-4.760748655287341,-4.365274691398581,4.170267613563594,-4.202701028459723,-0.9627037078521958,-2.0505919558735615,4.136863590589384,-1.3030500661238449,2.2822721996205777,4.15630246304473,-4.382365669952891
